Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,070920,"Vegetables; asparagus, fresh or chilled",8,Weight in kilograms,685895,,,,685895,,1017587,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,620,Portugal,PRT,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,107,,,,107,,135,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,686,Senegal,SEN,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,7171,,,,7171,,7755,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,699,India,IND,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,173,,,,173,,819,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,704,Viet Nam,VNM,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,5609,,,,5609,,28395,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,10464,,,,10464,,8599,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,306116,,,,306116,,469486,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,752,Sweden,SWE,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,252,,,,252,,449,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,757,Switzerland,CHE,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,6730,,,,6730,,25943,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,4032,,,,4032,,6057,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,764,Thailand,THA,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,109242,,,,109242,,605388,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,788,Tunisia,TUN,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,301,,,,301,,993,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,89150,,,,89150,,103780,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,800,Uganda,UGA,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,210,,,,210,,644,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,2728912,,,,2728912,,2717114,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,807,North Macedonia,MKD,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,2957,,,,2957,,1502,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,818,Egypt,EGY,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,1629,,,,1629,,1578,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,826,United Kingdom,GBR,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,5,,,,5,,6,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,680,,,,680,,16082,,,0
H4,2014,2014,2014,6,1,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,070999,"Vegetables; edible, n.e.c. in chapter 07, fresh or chilled",8,Weight in kilograms,9899145,,,,9899145,,14391181,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,148880560,,,,148880560,,111942210,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,51,Armenia,ARM,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,28564,,,,28564,,43946,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,56,Belgium,BEL,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,7607709,,,,7607709,,7750049,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,70,Bosnia Herzegovina,BIH,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,20000,,,,20000,,23497,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,12442123,,,,12442123,,5247243,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,152,Chile,CHL,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,344988,,,,344988,,507025,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,25386001,,,,25386001,,20872305,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,170,Colombia,COL,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,4518,,,,4518,,12486,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,191,Croatia,HRV,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,95400,,,,95400,,56398,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,218,Ecuador,ECU,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,651580,,,,651580,,940431,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,246,Finland,FIN,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,7191,,,,7191,,10744,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,347141,,,,347141,,448127,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,268,Georgia,GEO,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,120000,,,,120000,,78024,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,316229,,,,316229,,652790,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,320,Guatemala,GTM,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,177161,,,,177161,,241565,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,344,"China, Hong Kong SAR",HKG,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,275480,,,,275480,,198570,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,3185094,,,,3185094,,2643827,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,360,Indonesia,IDN,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,658142,,,,658142,,545917,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,256,,,,256,,924,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,29351,,,,29351,,99588,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,392,Japan,JPN,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,2907,,,,2907,,41028,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,13,,,,13,,21,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,404,Kenya,KEN,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,1636,,,,1636,,5399,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,458,Malaysia,MYS,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,120000,,,,120000,,164983,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,3496184,,,,3496184,,2806771,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,499,Montenegro,MNE,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,6744,,,,6744,,7031,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,4625956,,,,4625956,,4070994,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,62525729,,,,62525729,,39205498,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,620,Portugal,PRT,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,85860,,,,85860,,128544,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,688,Serbia,SRB,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,9583469,,,,9583469,,11150433,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,699,India,IND,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,528324,,,,528324,,396903,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,704,Viet Nam,VNM,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,98228,,,,98228,,167473,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,1473748,,,,1473748,,1828244,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,764,Thailand,THA,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,23301,,,,23301,,12075,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,201944,,,,201944,,232494,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,9666393,,,,9666393,,7608128,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,807,North Macedonia,MKD,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,160000,,,,160000,,172800,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,818,Egypt,EGY,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,1254482,,,,1254482,,1063798,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,826,United Kingdom,GBR,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,4709,,,,4709,,16704,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,82156,,,,82156,,117392,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,8,Weight in kilograms,3241851,,,,3241851,,2372036,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0711,"Vegetables provisionally preserved; (e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",8,Weight in kilograms,37313700,,,,37313700,,19820979,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,70,Bosnia Herzegovina,BIH,,,,,,,,0711,"Vegetables provisionally preserved; (e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",8,Weight in kilograms,10440,,,,10440,,16578,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,0711,"Vegetables provisionally preserved; (e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",8,Weight in kilograms,166391,,,,166391,,62135,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,0711,"Vegetables provisionally preserved; (e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",8,Weight in kilograms,852932,,,,852932,,873662,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,246,Finland,FIN,,,,,,,,0711,"Vegetables provisionally preserved; (e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",8,Weight in kilograms,16160,,,,16160,,13204,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,0711,"Vegetables provisionally preserved; (e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",8,Weight in kilograms,201096,,,,201096,,96526,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,504,Morocco,MAR,,,,,,,,0711,"Vegetables provisionally preserved; (e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",8,Weight in kilograms,31880,,,,31880,,35999,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,688,Serbia,SRB,,,,,,,,0711,"Vegetables provisionally preserved; (e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",8,Weight in kilograms,28531,,,,28531,,43730,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,699,India,IND,,,,,,,,0711,"Vegetables provisionally preserved; (e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",8,Weight in kilograms,35994070,,,,35994070,,18662782,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,788,Tunisia,TUN,,,,,,,,0711,"Vegetables provisionally preserved; (e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",8,Weight in kilograms,1050,,,,1050,,1418,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,0711,"Vegetables provisionally preserved; (e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption",8,Weight in kilograms,11151,,,,11151,,14946,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,25909638,,,,25909638,,47719875,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,8,Albania,ALB,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,10575,,,,10575,,23699,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,135992,,,,135992,,2132340,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,61267,,,,61267,,356135,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,51,Armenia,ARM,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,22816,,,,22816,,51766,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,56,Belgium,BEL,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,30,,,,30,,45,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,100,Bulgaria,BGR,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,272,,,,272,,2590,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,1260369,,,,1260369,,755846,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,152,Chile,CHL,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,13686,,,,13686,,292478,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,156,China,CHN,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,15205814,,,,15205814,,26270918,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,203,Czechia,CZE,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,56154,,,,56154,,74361,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,233,Estonia,EST,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,3201,,,,3201,,15802,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,246,Finland,FIN,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,86,,,,86,,1285,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,251,France,FRA,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,31737,,,,31737,,521906,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,362405,,,,362405,,1081874,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,182,,,,182,,1423,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,11451,,,,11451,,368505,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,9856,,,,9856,,61007,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,4838,,,,4838,,60672,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,392,Japan,JPN,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,7,,,,7,,51,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,822,,,,822,,4052,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,417,Kyrgyzstan,KGZ,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,9500,,,,9500,,65291,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,96,,,,96,,665,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,484,Mexico,MEX,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,50,,,,50,,329,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,490,"Other Asia, nes",,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,18,,,,18,,56,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,13078,,,,13078,,92315,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,504,Morocco,MAR,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,4467,,,,4467,,21679,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,33843,,,,33843,,223679,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,616,Poland,POL,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,1575026,,,,1575026,,2460858,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,688,Serbia,SRB,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,64517,,,,64517,,191764,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,699,India,IND,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,4191055,,,,4191055,,6848503,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,703,Slovakia,SVK,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,235,,,,235,,4979,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,704,Viet Nam,VNM,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,62436,,,,62436,,150378,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,710,South Africa,ZAF,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,8375,,,,8375,,32679,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,90460,,,,90460,,353893,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,752,Sweden,SWE,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,171,,,,171,,721,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,762,Tajikistan,TJK,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,14,,,,14,,13,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,35503,,,,35503,,145226,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,804,Ukraine,UKR,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,8025,,,,8025,,12840,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,818,Egypt,EGY,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,1883807,,,,1883807,,3088893,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,826,United Kingdom,GBR,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,600,,,,600,,3181,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,842,USA,USA,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,100334,,,,100334,,445268,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,860,Uzbekistan,UZB,,,,,,,,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",8,Weight in kilograms,636470,,,,636470,,1499910,,,0
H4,2014,2014,2014,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,0713,"Vegetables, leguminous; shelled, whether or not skinned or split, dried",8,Weight in kilograms,44535894,,,,44535894,,48606216,,,0
